City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
465,Pindiga,NG,2022-01-30 22:17:08,9.9833,10.9333,70.05,19,81,15.57,broken clouds
466,Kyzyl-Suu,KG,2022-01-30 22:17:08,42.3414,78.0056,16.97,61,11,10.47,few clouds
467,Ngunguru,NZ,2022-01-30 22:17:09,-35.6167,174.5,72.16,71,96,16.11,overcast clouds
468,Port Keats,AU,2022-01-30 22:17:09,-14.25,129.55,81.61,79,74,20.62,light rain
469,Kommunar,RU,2022-01-30 22:17:09,59.6206,30.39,27.03,96,100,6.89,light snow
470,Ambikapur,IN,2022-01-30 22:17:10,23.1167,83.2,51.03,36,9,1.43,clear sky
471,Bitung,ID,2022-01-30 22:17:10,1.4451,125.1824,74.25,83,98,9.04,overcast clouds
472,Astorga,BR,2022-01-30 22:17:11,-23.2325,-51.6656,73.8,96,87,4.36,overcast clouds
473,Kalaleh,IR,2022-01-30 22:17:11,37.3807,55.4916,44.65,46,0,5.1,clear sky
474,Tuatapere,NZ,2022-01-30 22:17:12,-46.1333,167.6833,69.82,68,17,2.59,few clouds
475,Rundu,NA,2022-01-30 22:17:12,-17.9333,19.7667,65.41,93,100,10.47,light rain
476,Ampanihy,MG,2022-01-30 22:15:09,-24.7,44.75,70.52,75,83,12.66,broken clouds
477,Sabzevar,IR,2022-01-30 22:17:13,36.2126,57.6819,37.22,46,0,2.1,clear sky
478,Dharchula,IN,2022-01-30 22:17:14,29.85,80.5333,45.46,48,0,6.78,clear sky
479,Lucea,JM,2022-01-30 22:17:14,18.451,-78.1736,73.26,77,94,17.18,overcast clouds
480,Vadnagar,IN,2022-01-30 22:17:15,23.7833,72.6333,58.14,60,0,6.67,clear sky
481,Meulaboh,ID,2022-01-30 22:17:15,4.1363,96.1285,76.55,86,86,3.22,overcast clouds
482,Kishtwar,IN,2022-01-30 22:13:06,33.3167,75.7667,37.76,75,100,3.91,overcast clouds
483,Talcahuano,CL,2022-01-30 22:17:17,-36.7167,-73.1167,67.68,52,0,21.85,clear sky
484,Yar-Sale,RU,2022-01-30 22:17:17,66.8333,70.8333,-6.79,99,88,6.98,overcast clouds
485,Kardla,EE,2022-01-30 22:17:17,58.9978,22.7492,28.02,86,100,23.76,light snow
486,Cabedelo,BR,2022-01-30 22:17:18,-6.9811,-34.8339,81.27,75,13,11.59,few clouds
487,Puquio,PE,2022-01-30 22:17:18,-14.7,-74.1333,49.39,87,100,10.25,overcast clouds
488,Ouadda,CF,2022-01-30 22:17:19,8.0777,22.4007,65.89,25,33,5.37,scattered clouds
489,Ilulissat,GL,2022-01-30 22:17:20,69.2167,-51.1,5.02,56,75,13.8,broken clouds
490,Road Town,VG,2022-01-30 22:15:03,18.4167,-64.6167,78.89,73,20,4.61,few clouds
491,Marienburg,PL,2022-01-30 22:17:20,54.0359,19.0266,37.06,65,100,22.95,overcast clouds
492,Kushalgarh,IN,2022-01-30 22:17:21,23.199,74.4507,60.22,29,0,2.44,clear sky
493,Qasigiannguit,GL,2022-01-30 22:17:21,68.8193,-51.1922,5.25,72,100,9.22,overcast clouds
494,Sorong,ID,2022-01-30 22:17:22,-0.8833,131.25,81.57,76,100,10.76,light rain
495,Panzhihua,CN,2022-01-30 22:17:22,26.5851,101.7128,44.04,66,28,2.26,scattered clouds
496,Marawi,PH,2022-01-30 22:17:23,7.9986,124.2928,64.65,92,16,1.54,few clouds
497,Nalut,LY,2022-01-30 22:17:23,30.3333,10.85,43.97,47,0,4.0,clear sky
498,Svetlogorsk,BY,2022-01-30 22:17:24,52.6333,29.7333,31.73,97,100,8.1,light snow
499,Takapau,NZ,2022-01-30 22:17:24,-40.0333,176.35,73.18,59,78,5.7,broken clouds
500,Palladam,IN,2022-01-30 22:17:25,10.9833,77.3,73.6,88,2,5.77,clear sky
501,Luwingu,ZM,2022-01-30 22:17:25,-10.2621,29.9271,61.02,96,100,0.45,overcast clouds
502,San Quintin,MX,2022-01-30 22:15:56,30.4833,-115.95,64.24,47,1,8.66,clear sky
503,North Branch,US,2022-01-30 22:17:26,45.5113,-92.9802,24.78,71,100,4.36,overcast clouds
504,San Andres,CO,2022-01-30 22:14:26,12.5847,-81.7006,80.62,74,40,9.22,scattered clouds
505,Mogwase,ZA,2022-01-30 22:17:26,-25.185,27.2665,65.75,85,100,4.81,overcast clouds
506,Lima,PE,2022-01-30 22:14:43,-12.0432,-77.0282,73.9,75,0,4.0,clear sky
507,Ailigandi,PA,2022-01-30 22:17:27,9.2333,-78.0167,79.97,65,9,12.33,clear sky
508,Katsuura,JP,2022-01-30 22:18:27,35.1333,140.3,39.31,52,100,11.48,overcast clouds
509,Mumford,GH,2022-01-30 22:18:28,5.2618,-0.759,78.82,76,100,5.86,overcast clouds
510,Husavik,IS,2022-01-30 22:18:28,66.0449,-17.3389,24.71,67,40,27.76,scattered clouds
511,Mgachi,RU,2022-01-30 22:18:28,51.05,142.2667,-6.03,97,99,3.94,overcast clouds
512,Belaya Gora,RU,2022-01-30 22:18:29,68.5333,146.4167,-32.19,100,85,1.92,overcast clouds
513,Paita,PE,2022-01-30 22:14:57,-5.0892,-81.1144,77.56,73,79,14.32,broken clouds
514,Gwembe,ZM,2022-01-30 22:18:30,-16.4975,27.6069,62.51,95,100,2.93,light rain
515,Morros,BR,2022-01-30 22:18:30,-9.4467,-46.3003,72.21,88,99,5.37,overcast clouds
516,Colac,AU,2022-01-30 22:18:31,-38.3333,143.5833,68.16,83,88,6.35,overcast clouds
517,Sao Sepe,BR,2022-01-30 22:18:31,-30.1606,-53.5653,79.83,51,76,7.81,broken clouds
518,Mindelo,CV,2022-01-30 22:18:32,16.8901,-24.9804,69.35,60,75,24.16,broken clouds
519,Rocha,UY,2022-01-30 22:18:32,-34.4833,-54.3333,73.0,68,0,11.45,clear sky
520,Beringovskiy,RU,2022-01-30 22:14:05,63.05,179.3167,-8.84,100,100,10.16,overcast clouds
521,Lapa,BR,2022-01-30 22:18:33,-25.7697,-49.7158,65.37,95,92,6.11,overcast clouds
522,Seaford,GB,2022-01-30 22:18:33,50.7714,0.1027,47.89,87,98,10.0,overcast clouds
523,Batagay,RU,2022-01-30 22:18:34,67.6333,134.6333,-35.5,99,53,1.68,broken clouds
524,Kawalu,ID,2022-01-30 22:18:34,-7.3817,108.2082,72.3,95,100,2.44,overcast clouds
525,Saint-Leu,RE,2022-01-30 22:18:34,-21.15,55.2833,77.86,77,20,14.25,few clouds
526,Fountain Hills,US,2022-01-30 22:17:09,33.6117,-111.7174,72.54,20,0,5.99,clear sky
527,Presidencia Roque Saenz Pena,AR,2022-01-30 22:18:35,-26.7852,-60.4388,98.08,11,0,6.24,clear sky
528,Lanzhou,CN,2022-01-30 22:18:36,36.0564,103.7922,6.08,58,16,1.03,few clouds
529,Muncar,ID,2022-01-30 22:18:36,-8.4333,114.3333,76.93,87,100,2.17,heavy intensity rain
530,Zeya,RU,2022-01-30 22:18:36,53.75,127.2667,-6.16,89,58,4.07,broken clouds
531,Samarai,PG,2022-01-30 22:18:37,-10.6167,150.6667,81.86,74,100,8.88,overcast clouds
532,Amparo,BR,2022-01-30 22:18:37,-22.7011,-46.7644,67.82,97,100,2.89,overcast clouds
533,Chicama,PE,2022-01-30 22:18:38,-7.8447,-79.1469,66.74,68,100,9.48,overcast clouds
534,Methoni,GR,2022-01-30 22:18:38,36.8197,21.7049,49.21,68,14,13.8,few clouds
535,Tymovskoye,RU,2022-01-30 22:18:39,50.8456,142.655,-7.76,97,91,1.79,overcast clouds
536,Sinnamary,GF,2022-01-30 22:18:39,5.3833,-52.95,76.39,87,51,11.9,broken clouds
537,Mezen,RU,2022-01-30 22:18:39,65.8522,44.24,9.66,96,100,6.04,overcast clouds
538,Emerald,AU,2022-01-30 22:18:40,-23.5333,148.1667,80.35,67,61,11.61,broken clouds
539,Omsukchan,RU,2022-01-30 22:18:40,62.5333,155.8,-16.74,99,100,5.64,overcast clouds
540,Challapata,BO,2022-01-30 22:18:41,-18.9,-66.7667,57.36,51,91,1.07,overcast clouds
541,Tessalit,ML,2022-01-30 22:18:41,20.1986,1.0114,69.84,14,28,11.07,scattered clouds
542,Rotherham,GB,2022-01-30 22:17:42,53.4301,-1.3568,46.65,78,80,25.72,light rain
543,Piacabucu,BR,2022-01-30 22:18:42,-10.4056,-36.4344,80.33,77,94,9.01,overcast clouds
544,Kilindoni,TZ,2022-01-30 22:18:42,-7.9139,39.6668,79.81,82,70,9.98,light rain
545,Tual,ID,2022-01-30 22:18:43,-5.6667,132.75,83.73,78,100,22.64,light rain
546,Landskrona,SE,2022-01-30 22:18:43,55.8708,12.8302,37.11,74,32,12.39,scattered clouds
547,Matadi,CD,2022-01-30 22:18:44,-5.8167,13.45,77.04,93,100,2.71,light rain
548,Opuwo,NA,2022-01-30 22:15:17,-18.0607,13.84,64.4,51,38,8.66,scattered clouds
549,Gabu,GW,2022-01-30 22:18:44,12.2833,-14.2167,82.38,18,39,4.36,scattered clouds
550,Lexington Park,US,2022-01-30 22:18:45,38.2668,-76.4538,32.29,49,75,1.01,broken clouds
551,Manta,EC,2022-01-30 22:18:45,-0.95,-80.7333,78.58,78,100,3.44,overcast clouds
552,West Caldwell,US,2022-01-30 22:14:03,40.8409,-74.3018,24.64,51,40,1.01,scattered clouds
553,San Borja,BO,2022-01-30 22:19:46,-14.8167,-66.85,79.05,91,36,3.69,scattered clouds
554,Pokrovskoye,RU,2022-01-30 22:19:46,47.4157,38.8971,32.81,98,100,12.64,light snow
555,Quilmana,PE,2022-01-30 22:19:47,-12.95,-76.3833,73.83,73,97,7.36,overcast clouds
556,Dauphin,CA,2022-01-30 22:15:15,51.1494,-100.0502,24.94,68,0,9.22,clear sky
557,Rumoi,JP,2022-01-30 22:19:47,43.9344,141.6428,16.02,81,100,6.82,light snow
558,Vetlanda,SE,2022-01-30 22:19:48,57.4289,15.0776,30.07,63,2,10.4,clear sky
559,Tommot,RU,2022-01-30 22:19:48,58.9564,126.2925,-6.59,97,100,5.55,overcast clouds
560,Nea Alikarnassos,GR,2022-01-30 22:19:48,35.3333,25.1667,52.48,92,75,4.61,broken clouds
561,Mastic Beach,US,2022-01-30 22:19:49,40.7668,-72.8521,25.14,53,0,1.01,clear sky
562,Los Llanos De Aridane,ES,2022-01-30 22:19:49,28.6585,-17.9182,58.75,78,0,8.01,clear sky
563,Hofn,IS,2022-01-30 22:17:07,64.2539,-15.2082,25.65,51,0,22.35,clear sky
564,Massa Marittima,IT,2022-01-30 22:19:50,43.049,10.8928,48.47,90,6,2.64,clear sky
565,Leo,BF,2022-01-30 22:19:50,11.1,-2.1,73.56,11,28,8.05,scattered clouds
566,Evensk,RU,2022-01-30 22:19:51,61.95,159.2333,20.26,71,100,25.64,overcast clouds
567,Harper,LR,2022-01-30 22:19:51,4.375,-7.7169,79.74,86,64,8.23,broken clouds
568,Margate,GB,2022-01-30 22:19:51,51.3813,1.3862,44.96,79,94,8.01,overcast clouds
569,Blora,ID,2022-01-30 22:19:52,-6.9698,111.4186,74.68,94,100,4.45,overcast clouds
570,Balabac,PH,2022-01-30 22:19:52,7.9868,117.0645,79.66,79,15,4.05,few clouds
571,Zinder,NE,2022-01-30 22:19:53,13.8072,8.9881,61.38,13,32,12.17,scattered clouds
572,Uruzgan,AF,2022-01-30 22:19:53,32.8333,66.0,36.19,66,4,5.61,clear sky
573,Umba,RU,2022-01-30 22:19:53,66.6871,34.3429,0.63,98,96,5.37,overcast clouds
574,Pilar,BR,2022-01-30 22:19:54,-9.5972,-35.9567,80.53,83,100,6.15,overcast clouds
575,Tezu,IN,2022-01-30 22:18:23,27.9167,96.1667,51.46,53,20,3.69,few clouds
576,Mandera,KE,2022-01-30 22:19:55,3.9366,41.867,81.07,25,98,7.05,overcast clouds
577,Tamiahua,MX,2022-01-30 22:19:55,21.2667,-97.45,68.38,69,4,11.52,clear sky
578,Kolondieba,ML,2022-01-30 22:19:56,11.0882,-6.8926,78.46,14,34,5.61,scattered clouds
579,Warrington,GB,2022-01-30 22:18:27,53.3925,-2.5802,47.44,79,75,7.0,broken clouds
580,Wajima,JP,2022-01-30 22:19:56,37.4,136.9,35.26,59,100,9.33,overcast clouds
581,Khor,RU,2022-01-30 22:19:57,47.8861,134.9464,-30.59,100,32,1.92,scattered clouds
582,Portland,US,2022-01-30 22:17:00,45.5234,-122.6762,53.37,73,100,4.0,overcast clouds
583,Palana,RU,2022-01-30 22:19:57,59.1167,159.9667,27.86,64,70,26.66,broken clouds
584,Uyemskiy,RU,2022-01-30 22:19:58,64.4743,40.8524,15.85,92,100,4.47,light snow
585,Tres Arroyos,AR,2022-01-30 22:19:58,-38.3739,-60.2798,66.27,60,35,19.69,scattered clouds
586,Wattegama,LK,2022-01-30 22:19:59,6.7989,81.4808,71.8,96,24,4.45,few clouds
587,Ponta Delgada,PT,2022-01-30 22:19:59,37.7333,-25.6667,59.72,72,40,20.71,scattered clouds
588,Crestview,US,2022-01-30 22:20:00,30.7621,-86.5705,62.15,44,0,7.0,clear sky
589,Zhanaozen,KZ,2022-01-30 22:20:01,43.3,52.8,39.15,72,100,14.09,overcast clouds
590,San Cristobal,VE,2022-01-30 22:19:47,7.7669,-72.225,69.98,65,96,4.61,overcast clouds
591,Wick,GB,2022-01-30 22:20:02,58.4333,-3.0833,39.25,93,100,26.46,light rain
592,Okhotsk,RU,2022-01-30 22:20:03,59.3833,143.3,13.64,73,100,17.78,overcast clouds
593,Zabol,AF,2022-01-30 22:20:04,32.25,67.25,37.0,69,2,12.24,clear sky
594,Tecoanapa,MX,2022-01-30 22:20:04,16.5167,-98.75,83.41,64,3,11.01,clear sky
595,Sassandra,CI,2022-01-30 22:20:05,4.95,-6.0833,78.19,91,53,5.61,broken clouds
596,Acapulco,MX,2022-01-30 22:18:48,16.8634,-99.8901,84.02,70,20,4.61,few clouds
597,Garissa,KE,2022-01-30 22:19:52,-0.4536,39.6401,78.04,67,43,13.35,scattered clouds
598,Rauma,FI,2022-01-30 22:20:05,61.1272,21.5113,24.84,87,100,15.21,overcast clouds
599,Kropotkin,RU,2022-01-30 22:20:06,45.4375,40.5756,30.25,87,100,7.52,overcast clouds
600,Kopargaon,IN,2022-01-30 22:21:06,19.8833,74.4833,63.79,32,0,5.91,clear sky
601,Kloulklubed,PW,2022-01-30 22:21:07,7.0419,134.2556,75.7,72,97,13.6,overcast clouds
602,Sokolovo,RU,2022-01-30 22:21:07,52.5318,84.7896,-6.99,100,44,4.0,scattered clouds
603,Caxito,AO,2022-01-30 22:21:08,-8.5785,13.6643,79.45,93,100,2.28,overcast clouds
604,Itaituba,BR,2022-01-30 22:18:46,-4.2761,-55.9836,75.31,89,100,0.74,overcast clouds
605,Akureyri,IS,2022-01-30 22:21:08,65.6835,-18.0878,24.73,46,75,6.91,broken clouds
606,Camargo,MX,2022-01-30 22:21:09,27.6667,-105.1667,75.11,15,59,9.84,broken clouds
607,Tretten,NO,2022-01-30 22:21:09,61.3142,10.3007,16.65,90,84,3.91,broken clouds
608,Porto Belo,BR,2022-01-30 22:21:10,-27.1578,-48.5531,75.18,69,95,8.28,overcast clouds
609,Muscat,OM,2022-01-30 22:16:31,23.6139,58.5922,68.02,64,0,7.74,clear sky
610,Carutapera,BR,2022-01-30 22:21:10,-1.195,-46.02,74.91,94,100,7.47,moderate rain
611,Dulce Nombre De Culmi,HN,2022-01-30 22:21:11,15.1,-85.5333,82.63,88,97,3.69,overcast clouds
612,Lexington,US,2022-01-30 22:16:26,37.9887,-84.4777,42.94,52,0,6.91,clear sky
613,Yarada,IN,2022-01-30 22:21:12,17.65,83.2667,70.92,74,1,2.89,clear sky
614,Vagur,FO,2022-01-30 22:21:12,61.4732,-6.8119,37.65,75,100,44.9,overcast clouds
615,Jandayan,PH,2022-01-30 22:21:13,10.1667,124.1833,78.94,83,19,2.28,few clouds
616,Vila Do Maio,CV,2022-01-30 22:21:13,15.1333,-23.2167,70.59,73,100,20.65,overcast clouds
617,Sampit,ID,2022-01-30 22:21:14,-2.5333,112.95,72.21,90,100,1.83,overcast clouds
618,Karimpur,IN,2022-01-30 22:18:33,23.9667,88.6167,56.21,57,7,2.37,clear sky
619,Amahai,ID,2022-01-30 22:21:15,-3.3333,128.9167,78.6,82,100,8.75,overcast clouds
620,Gunjur,GM,2022-01-30 22:21:15,13.2019,-16.7339,75.27,69,100,11.5,overcast clouds
621,Sarkand,KZ,2022-01-30 22:21:16,45.41,79.9186,17.13,73,47,7.38,scattered clouds
622,Yerbogachen,RU,2022-01-30 22:17:07,61.2767,108.0108,-18.09,100,93,3.06,overcast clouds
623,Tiznit,MA,2022-01-30 22:21:17,29.5833,-9.5,62.44,27,100,22.24,overcast clouds
624,Wangkui,CN,2022-01-30 22:21:17,46.8333,126.5,-17.72,100,47,2.17,scattered clouds
625,Daugai,LT,2022-01-30 22:21:19,54.3667,24.3333,30.69,95,100,20.47,snow
626,Vanavara,RU,2022-01-30 22:21:19,60.34,102.2797,-17.46,100,100,1.7,overcast clouds
627,Amio,PH,2022-01-30 22:21:20,9.3571,122.9413,74.07,90,9,3.33,clear sky
628,Puerto Escondido,MX,2022-01-30 22:21:21,15.85,-97.0667,82.9,60,0,6.17,clear sky
629,Corlu,TR,2022-01-30 22:21:21,41.1592,27.8,42.78,61,75,14.97,broken clouds
630,Ugoofaaru,MV,2022-01-30 22:21:22,5.6667,73.0,81.64,75,40,13.47,scattered clouds
631,Maceio,BR,2022-01-30 22:21:22,-9.6658,-35.7353,81.84,83,20,4.61,few clouds
632,Egvekinot,RU,2022-01-30 22:21:22,66.3167,-179.1667,-1.05,65,63,7.92,broken clouds
633,Hualmay,PE,2022-01-30 22:17:10,-11.0964,-77.6139,72.86,77,100,9.48,overcast clouds
634,Shenjiamen,CN,2022-01-30 22:21:23,29.9576,122.298,40.03,64,4,11.05,clear sky
635,Shubarshi,KZ,2022-01-30 22:21:24,48.5872,57.1869,25.52,95,100,14.23,overcast clouds
636,Sicuani,PE,2022-01-30 22:21:24,-14.2694,-71.2261,51.73,80,100,1.72,light rain
637,Luna,PH,2022-01-30 22:21:24,10.9667,123.2333,78.46,82,39,3.31,scattered clouds
638,Vokhma,RU,2022-01-30 22:21:25,58.9303,46.7586,9.28,97,98,4.94,overcast clouds
639,Price,US,2022-01-30 22:21:25,39.5994,-110.8107,47.12,28,0,0.0,clear sky
640,Hami,CN,2022-01-30 22:21:26,42.8,93.45,23.23,41,100,1.14,overcast clouds
641,Lazaro Cardenas,MX,2022-01-30 22:21:26,17.9583,-102.2,83.46,50,0,10.25,clear sky
642,Sechura,PE,2022-01-30 22:21:27,-5.5569,-80.8222,78.06,63,76,14.61,broken clouds
643,Denpasar,ID,2022-01-30 22:21:27,-8.65,115.2167,76.71,94,75,1.14,broken clouds
644,Qixingtai,CN,2022-01-30 22:21:27,30.4135,111.8874,38.46,79,100,1.21,light rain
645,Grafton,US,2022-01-30 22:21:28,42.207,-71.6856,19.67,45,0,9.22,clear sky
646,Aldan,RU,2022-01-30 22:22:28,58.6031,125.3894,-13.95,99,100,3.22,overcast clouds
647,Yinchuan,CN,2022-01-30 22:22:29,38.4681,106.2731,16.21,31,0,6.11,clear sky
648,Maldonado,UY,2022-01-30 22:22:29,-34.6667,-54.9167,81.23,61,0,5.79,clear sky
649,Sabang,ID,2022-01-30 22:21:26,5.8933,95.3214,81.39,75,86,7.99,overcast clouds
650,Balkanabat,TM,2022-01-30 22:22:30,39.5108,54.3671,45.12,51,94,7.74,overcast clouds
651,Arona,ES,2022-01-30 22:22:30,28.0996,-16.681,59.4,64,10,1.99,haze
652,Charyshskoye,RU,2022-01-30 22:22:30,51.3978,83.5598,9.75,89,92,4.23,overcast clouds
653,Walvis Bay,NA,2022-01-30 22:22:31,-22.9575,14.5053,66.09,94,100,10.36,overcast clouds
654,Likasi,CD,2022-01-30 22:22:31,-10.9814,26.7333,62.76,98,100,2.37,light rain
655,Eenhana,NA,2022-01-30 22:22:32,-17.4667,16.3333,69.55,82,100,2.04,overcast clouds
656,Zaragoza,ES,2022-01-30 22:22:32,41.6561,-0.8773,50.45,54,0,3.0,clear sky
657,Syasstroy,RU,2022-01-30 22:22:33,60.1367,32.5691,23.52,95,100,9.78,snow
658,Pangkalanbuun,ID,2022-01-30 22:22:33,-2.6833,111.6167,74.3,91,100,2.39,overcast clouds
659,Salmo,CA,2022-01-30 22:22:34,49.1999,-117.2689,37.08,84,100,4.14,overcast clouds
660,Certaldo,IT,2022-01-30 22:22:34,43.547,11.0402,52.23,100,29,0.56,scattered clouds
661,Teeli,RU,2022-01-30 22:22:34,51.0333,90.2333,-20.38,91,11,1.12,few clouds
662,Colquechaca,BO,2022-01-30 22:22:35,-18.6667,-66.0167,40.82,68,97,6.87,overcast clouds
663,Tingo Maria,PE,2022-01-30 22:22:35,-9.2895,-76.0088,73.54,96,100,1.21,overcast clouds
664,Coracora,PE,2022-01-30 22:22:36,-15.0333,-73.7833,49.08,78,100,7.52,overcast clouds
665,Aquin,HT,2022-01-30 22:22:36,18.2833,-73.4,79.03,69,35,1.74,scattered clouds
666,Port Hedland,AU,2022-01-30 22:22:37,-20.3167,118.5667,80.65,83,94,10.36,overcast clouds
667,Alugan,PH,2022-01-30 22:22:37,12.2188,125.4808,77.49,85,39,2.64,scattered clouds
668,Gigmoto,PH,2022-01-30 22:22:37,13.7796,124.39,76.69,89,43,9.15,scattered clouds
669,Sumbe,AO,2022-01-30 22:22:38,-11.2061,13.8437,77.14,86,91,5.95,overcast clouds
670,Garowe,SO,2022-01-30 22:22:38,8.4054,48.4845,68.67,73,100,11.12,overcast clouds
671,Changping,CN,2022-01-30 22:22:39,40.2186,116.2197,19.04,36,0,7.61,clear sky
672,Ingleside,US,2022-01-30 22:22:39,27.8778,-97.2117,67.21,78,0,1.99,clear sky
673,Coquimbo,CL,2022-01-30 22:22:40,-29.9533,-71.3436,67.73,72,0,13.8,clear sky
674,Neverkino,RU,2022-01-30 22:22:40,52.7854,46.7417,17.85,99,97,5.97,overcast clouds
675,Kashin,RU,2022-01-30 22:22:40,57.3592,37.6081,21.92,94,100,11.14,overcast clouds
676,Pirovskoye,RU,2022-01-30 22:22:41,57.6267,92.2658,-4.4,97,70,4.16,broken clouds
677,Boffa,GN,2022-01-30 22:22:41,10.1667,-14.0333,77.5,87,29,2.93,scattered clouds
678,Marfino,RU,2022-01-30 22:21:25,55.7028,37.3822,25.05,92,75,11.18,shower snow
679,Batemans Bay,AU,2022-01-30 22:22:42,-35.7167,150.1833,77.99,82,23,1.16,few clouds
680,Raudeberg,NO,2022-01-30 22:22:43,61.9875,5.1352,33.19,69,100,3.0,overcast clouds
681,Wanaka,NZ,2022-01-30 22:22:43,-44.7,169.15,71.11,57,18,1.99,few clouds
682,Snezhnogorsk,RU,2022-01-30 22:22:43,69.1933,33.2531,-13.22,99,72,8.9,broken clouds
683,Havelock,US,2022-01-30 22:19:50,34.8791,-76.9013,44.58,57,6,1.01,clear sky
684,Abeokuta,NG,2022-01-30 22:21:44,7.15,3.35,78.35,22,85,2.57,overcast clouds
685,Killybegs,IE,2022-01-30 22:22:44,54.6333,-8.45,43.45,74,86,28.12,overcast clouds
686,Touros,BR,2022-01-30 22:22:45,-5.1989,-35.4608,81.5,76,20,12.57,few clouds
687,Angoche,MZ,2022-01-30 22:22:45,-16.2325,39.9086,77.16,82,2,1.77,clear sky
688,Seoul,KR,2022-01-30 22:18:12,37.5683,126.9778,20.64,79,0,2.3,clear sky
689,Punta Alta,AR,2022-01-30 22:22:22,-38.8759,-62.0736,64.11,56,66,18.23,broken clouds
690,Acarau,BR,2022-01-30 22:22:46,-2.8856,-40.12,77.29,82,100,10.6,light rain
691,Nizhnevartovsk,RU,2022-01-30 22:22:10,60.9344,76.5531,6.82,85,100,11.18,light snow
692,Jieshi,CN,2022-01-30 22:23:47,22.8134,115.8257,51.94,68,96,15.75,overcast clouds
693,Dakar,SN,2022-01-30 22:23:47,14.6937,-17.4441,70.68,88,100,18.41,overcast clouds
694,Kapasan,ID,2022-01-30 22:23:48,-6.7773,111.3789,75.13,94,100,3.74,overcast clouds
695,Conceicao Do Araguaia,BR,2022-01-30 22:23:48,-8.2578,-49.2647,73.65,92,100,3.62,overcast clouds
696,Maracai,BR,2022-01-30 22:23:49,-22.6106,-50.6672,72.75,93,94,6.67,overcast clouds
697,Kapiri Mposhi,ZM,2022-01-30 22:23:49,-13.9652,28.6809,62.17,99,100,2.68,moderate rain
698,Weihai,CN,2022-01-30 22:23:49,37.5017,122.1136,31.68,53,6,9.73,clear sky
